fixation_id;start_time;end_time;norm_pos_x;norm_pos_y;timestamp;event_type;duration;saccade_id;x;y
30.0;1755694107.087;1755694107.187;656.2481282552084;384.39418538411456;1755694107.087;Fixation;0.10000014305114746;;;
;1755694107.221;1755694107.554;;;1755694107.221;Saccade;0.33299994468688965;25.0;675.6167805989584;381.49552408854163
31.0;1755694107.587;1755694107.854;1295.2394657841435;359.616138599537;1755694107.587;Fixation;0.2670001983642578;;;
;1755694107.887;1755694107.921;;;1755694107.887;Saccade;0.03399991989135742;26.0;1285.9344075520833;358.3403320312499
32.0;1755694107.954;1755694108.154;773.3936593191963;337.7012416294643;1755694107.954;Fixation;0.20000004768371582;;;
;1755694108.187;1755694108.754;;;1755694108.187;Saccade;0.5669999122619629;27.0;775.5850423177083;333.0917154947916
33.0;1755694108.787;1755694109.221;1892.1855535944403;379.24143431672854;1755694108.787;Fixation;0.43400001525878906;;;
;1755694109.254;1755694109.321;;;1755694109.254;Saccade;0.06700015068054199;28.0;0.0;1440.0
34.0;1755694109.354;1755694110.387;712.8547833527969;359.72113704718686;1755694109.354;Fixation;1.0329999923706055;;;
;1755694110.421;1755694110.421;;;1755694110.421;Saccade;0.0;29.0;993.2987467447915;340.6660970052083
35.0;1755694110.454;1755694110.654;1197.2910388764883;343.6623767671131;1755694110.454;Fixation;0.20000004768371582;;;
;1755694110.687;1755694110.887;;;1755694110.687;Saccade;0.20000004768371582;30.0;1224.635498046875;346.627685546875
36.0;1755694110.921;1755694111.287;730.2791562124806;342.5539699928797;1755694110.921;Fixation;0.3659999370574951;;;
;1755694111.321;1755694111.554;;;1755694111.321;Saccade;0.2329998016357422;31.0;714.724609375;342.29744466145837
37.0;1755694111.587;1755694111.887;1205.2678185066031;338.4636483840859;1755694111.587;Fixation;0.3000001907348633;;;
;1755694111.921;1755694111.987;;;1755694111.921;Saccade;0.06599998474121094;32.0;1193.6121419270833;329.78670247395837
38.0;1755694112.021;1755694112.454;683.9768660544498;301.5102540796632;1755694112.021;Fixation;0.4330000877380371;;;
;1755694112.487;1755694112.487;;;1755694112.487;Saccade;0.0;33.0;1003.946044921875;310.8445638020833
39.0;1755694112.521;1755694112.854;1205.099161783854;328.9651184082031;1755694112.521;Fixation;0.33300018310546875;;;
;1755694112.887;1755694113.421;;;1755694112.887;Saccade;0.5339999198913574;34.0;1253.7835286458333;345.8358561197916
40.0;1755694113.454;1755694113.587;0.0;1440.0;1755694113.454;Fixation;0.13299989700317383;;;
;1755694113.621;1755694114.287;;;1755694113.621;Saccade;0.6659998893737793;35.0;1029.175537109375;515.3252766927083
41.0;1755694114.321;1755694114.454;1454.1814453125003;492.0240722656249;1755694114.321;Fixation;0.13299989700317383;;;
;1755694114.487;1755694116.287;;;1755694114.487;Saccade;1.7999999523162842;36.0;1460.0524088541667;482.42488606770826
42.0;1755694116.354;1755694117.387;1054.4563723281963;279.7345509427488;1755694116.354;Fixation;1.0329999923706055;;;
;1755694117.421;1755694117.421;;;1755694117.421;Saccade;0.0;37.0;1044.5711263020833;312.20808919270837
43.0;1755694117.454;1755694119.921;0.0;1440.0;1755694117.454;Fixation;2.4670000076293945;;;
;1755694119.954;1755694120.487;;;1755694119.954;Saccade;0.5329999923706055;38.0;1035.2423502604165;502.0340169270833
44.0;1755694120.521;1755694120.621;1470.7650960286458;506.03497314453125;1755694120.521;Fixation;0.10000014305114746;;;
;1755694120.654;1755694124.421;;;1755694120.654;Saccade;3.7669999599456787;39.0;1462.00439453125;518.6694335937499
45.0;1755694124.454;1755694124.821;1049.979759330513;399.50225105009343;1755694124.454;Fixation;0.36700010299682617;;;
;1755694124.854;1755694125.088;;;1755694124.854;Saccade;0.23399996757507324;40.0;1070.8582356770833;398.12687174479163
46.0;1755694125.121;1755694125.254;1499.0935872395835;789.1060872395832;1755694125.121;Fixation;0.13299989700317383;;;
;1755694125.288;1755694125.321;;;1755694125.288;Saccade;0.03299999237060547;41.0;1505.7185872395835;815.2060546875
47.0;1755694125.354;1755694131.954;0.0;1440.0;1755694125.354;Fixation;6.599999904632568;;;
;1755694131.988;1755694132.521;;;1755694131.988;Saccade;0.5329999923706055;42.0;1260.587158203125;313.90633138020826
48.0;1755694132.554;1755694133.554;1112.0322534277345;419.1000306281711;1755694132.554;Fixation;1.0;;;
;1755694133.588;1755694134.188;;;1755694133.588;Saccade;0.5999999046325684;43.0;960.6765950520834;393.6790364583333
49.0;1755694134.221;1755694134.354;861.2326171875;736.5170898437499;1755694134.221;Fixation;0.13300013542175293;;;
;1755694134.388;1755694135.688;;;1755694134.388;Saccade;1.2999999523162842;44.0;881.7766113281249;721.351806640625
50.0;1755694135.721;1755694136.021;1221.8971272786457;732.6201578776042;1755694135.721;Fixation;0.2999999523162842;;;
;1755694136.054;1755694136.954;;;1755694136.054;Saccade;0.9000000953674316;45.0;1228.26953125;732.0147298177083
51.0;1755694136.988;1755694138.521;1275.6861787293055;479.7352682191136;1755694136.988;Fixation;1.5329999923706055;;;
;1755694138.554;1755694138.688;;;1755694138.554;Saccade;0.13400006294250488;46.0;1238.630859375;494.7256673177083
52.0;1755694138.721;1755694139.088;1204.683929275257;732.7441330346757;1755694138.721;Fixation;0.36700010299682617;;;
;1755694139.121;1755694139.454;;;1755694139.121;Saccade;0.33299994468688965;47.0;970.9237467447916;634.1236165364583
53.0;1755694139.521;1755694139.988;934.1297171216422;538.7214200781042;1755694139.521;Fixation;0.46700000762939453;;;
;1755694140.021;1755694143.188;;;1755694140.021;Saccade;3.1670000553131104;48.0;949.9268391927083;538.3860677083334
54.0;1755694143.221;1755694143.321;1235.3142700195312;372.3089599609375;1755694143.221;Fixation;0.10000014305114746;;;
