timestamp,x,y,l_x,l_y,r_x,r_y,pupil_l,pupil_r
88.0,0.4940304756164551,0.47137588262557983,0.5049086213111877,0.537484347820282,0.4940304756164551,0.47137588262557983,3.1500091552734375,2.952789306640625
92.0,0.49469131231307983,0.5152479410171509,0.4969722032546997,0.5031493902206421,0.49469131231307983,0.5152479410171509,3.098724365234375,3.0300750732421875
96.0,0.49414750933647156,0.49353283643722534,0.5034778714179993,0.5374687910079956,0.49414750933647156,0.49353283643722534,3.153656005859375,2.99658203125
100.0,0.4967782497406006,0.4821576774120331,0.5015167593955994,0.49338847398757935,0.4967782497406006,0.4821576774120331,3.0780181884765625,2.971038818359375
104.0,0.49526363611221313,0.48284587264060974,0.5013231039047241,0.5288574695587158,0.49526363611221313,0.48284587264060974,3.151947021484375,2.961883544921875
108.0,0.49590420722961426,0.4791845679283142,0.5023050904273987,0.5261172652244568,0.49590420722961426,0.4791845679283142,3.1313629150390625,2.9443511962890625
112.0,0.49576953053474426,0.49999725818634033,0.5025919079780579,0.5349794626235962,0.49576953053474426,0.49999725818634033,3.1480560302734375,2.9913330078125
116.0,0.49677568674087524,0.4719877243041992,0.4999257028102875,0.5292558073997498,0.49677568674087524,0.4719877243041992,3.1139373779296875,2.9374847412109375
120.0,0.49731019139289856,0.47680485248565674,0.5014379620552063,0.5361731052398682,0.49731019139289856,0.47680485248565674,3.152374267578125,2.939056396484375
124.0,0.49741438031196594,0.4720413386821747,0.5029703378677368,0.5244694352149963,0.49741438031196594,0.4720413386821747,3.1418914794921875,2.95458984375
128.0,0.4950064420700073,0.4731244146823883,0.49967941641807556,0.5004623532295227,0.4950064420700073,0.4731244146823883,3.0857391357421875,2.9483489990234375
132.0,0.4954983592033386,0.48559507727622986,0.5012789368629456,0.5317778587341309,0.4954983592033386,0.48559507727622986,3.14984130859375,2.96905517578125
136.0,0.4962034523487091,0.4729059040546417,0.5009899139404297,0.5226011276245117,0.4962034523487091,0.4729059040546417,3.1307220458984375,2.94879150390625
140.0,0.4950839579105377,0.4737311601638794,0.5028132796287537,0.5204504132270813,0.4950839579105377,0.4737311601638794,3.1242218017578125,2.9467926025390625
144.0,0.49485281109809875,0.4692639708518982,0.4994610846042633,0.5302907228469849,0.49485281109809875,0.4692639708518982,3.1421966552734375,2.9394378662109375
148.0,0.49665018916130066,0.47516340017318726,0.4976942539215088,0.5250915884971619,0.49665018916130066,0.47516340017318726,3.12896728515625,2.9373016357421875
152.0,0.4934307038784027,0.4706243574619293,0.5026004910469055,0.533065676689148,0.4934307038784027,0.4706243574619293,3.1338043212890625,2.9394989013671875
156.0,0.49255675077438354,0.4822150468826294,0.5036507248878479,0.5270782709121704,0.49255675077438354,0.4822150468826294,3.129974365234375,2.952789306640625
160.0,0.4927501082420349,0.47349342703819275,0.5029553174972534,0.5113356709480286,0.4927501082420349,0.47349342703819275,3.1023101806640625,2.9276275634765625
164.0,0.4934772253036499,0.47477489709854126,0.5013829469680786,0.516462504863739,0.4934772253036499,0.47477489709854126,3.0861358642578125,2.9190673828125
168.0,0.4933610260486603,0.491682767868042,0.5029263496398926,0.5189766883850098,0.4933610260486603,0.491682767868042,3.106201171875,2.9755096435546875
172.0,0.490517258644104,0.47523757815361023,0.5025268793106079,0.5262370705604553,0.490517258644104,0.47523757815361023,3.14422607421875,2.920379638671875
176.0,0.49056750535964966,0.4807128310203552,0.5018280744552612,0.5194599628448486,0.49056750535964966,0.4807128310203552,3.11004638671875,2.9274749755859375
180.0,0.4895913302898407,0.48666176199913025,0.5024069547653198,0.5224977135658264,0.4895913302898407,0.48666176199913025,3.0991058349609375,2.928558349609375
184.0,0.4894300103187561,0.4852294623851776,0.5024060606956482,0.5143563747406006,0.4894300103187561,0.4852294623851776,3.1053314208984375,2.928436279296875
188.0,0.4901135265827179,0.5153142809867859,0.5025238990783691,0.530134379863739,0.4901135265827179,0.5153142809867859,3.1392822265625,2.9985198974609375
192.0,0.48935288190841675,0.4846871495246887,0.5004037022590637,0.5193740725517273,0.48935288190841675,0.4846871495246887,3.1177520751953125,2.94842529296875
196.0,0.4902988374233246,0.46633604168891907,0.49988842010498047,0.4867652952671051,0.4902988374233246,0.46633604168891907,3.08856201171875,2.9359283447265625
200.0,0.49074700474739075,0.43308281898498535,0.49571940302848816,0.42631903290748596,0.49074700474739075,0.43308281898498535,3.0571441650390625,2.9510650634765625
204.0,0.4929254949092865,0.41877231001853943,0.4882671535015106,0.4022115468978882,0.4929254949092865,0.41877231001853943,3.084320068359375,2.9869842529296875
208.0,0.49552682042121887,0.40993717312812805,0.4866584241390228,0.38797375559806824,0.49552682042121887,0.40993717312812805,3.0933837890625,3.012420654296875
212.0,0.4860146641731262,0.3804647922515869,0.4921268820762634,0.37200069427490234,0.4860146641731262,0.3804647922515869,3.0901336669921875,2.985565185546875
216.0,0.484858900308609,0.3734150826931,0.496800035238266,0.3575080931186676,0.484858900308609,0.3734150826931,3.0880279541015625,2.9993438720703125
220.0,0.4849003255367279,0.3599984347820282,0.4974600076675415,0.35584351420402527,0.4849003255367279,0.3599984347820282,3.07745361328125,2.9866790771484375
224.0,0.4814610779285431,0.36078184843063354,0.49851781129837036,0.36150220036506653,0.4814610779285431,0.36078184843063354,3.0837554931640625,3.0107269287109375
228.0,0.4839094877243042,0.36716654896736145,0.5003981590270996,0.3635288178920746,0.4839094877243042,0.36716654896736145,3.080718994140625,3.0012969970703125
232.0,0.48338648676872253,0.37507694959640503,0.5004239678382874,0.3649081885814667,0.48338648676872253,0.37507694959640503,3.0688018798828125,3.0066680908203125
236.0,0.48246726393699646,0.37500980496406555,0.49710580706596375,0.3748582601547241,0.48246726393699646,0.37500980496406555,3.0670166015625,2.9954833984375
240.0,0.4809402525424957,0.36977317929267883,0.4898659288883209,0.3709658682346344,0.4809402525424957,0.36977317929267883,3.072967529296875,2.99884033203125
244.0,0.48146483302116394,0.36639854311943054,0.49661609530448914,0.36341968178749084,0.48146483302116394,0.36639854311943054,3.083526611328125,3.0021209716796875
248.0,0.48283809423446655,0.3560587465763092,0.49231722950935364,0.36437734961509705,0.48283809423446655,0.3560587465763092,3.056304931640625,2.9982757568359375
252.0,0.4840696156024933,0.361294686794281,0.49151867628097534,0.3618057072162628,0.4840696156024933,0.361294686794281,3.0843963623046875,3.00469970703125
256.0,0.48146602511405945,0.3626233637332916,0.4945940673351288,0.3622274100780487,0.48146602511405945,0.3626233637332916,3.0690460205078125,3.0138397216796875
260.0,0.4851445257663727,0.3579140305519104,0.49284669756889343,0.3591989278793335,0.4851445257663727,0.3579140305519104,3.0806427001953125,3.0147552490234375
264.0,0.4832812547683716,0.3590012192726135,0.4940093457698822,0.3631637692451477,0.4832812547683716,0.3590012192726135,3.0911712646484375,3.007080078125
268.0,0.4813341498374939,0.36219915747642517,0.4930678606033325,0.36788326501846313,0.4813341498374939,0.36219915747642517,3.08837890625,3.0092315673828125
272.0,0.4806106984615326,0.35167983174324036,0.4967184364795685,0.36758002638816833,0.4806106984615326,0.35167983174324036,3.085906982421875,3.00311279296875
276.0,0.4815598130226135,0.36233511567115784,0.4964205324649811,0.368154376745224,0.4815598130226135,0.36233511567115784,3.101837158203125,2.997344970703125
280.0,0.4796482026576996,0.3578554689884186,0.49446865916252136,0.36598631739616394,0.4796482026576996,0.3578554689884186,3.0842742919921875,2.9888153076171875
284.0,0.4808224141597748,0.3627188801765442,0.49230095744132996,0.37157219648361206,0.4808224141597748,0.3627188801765442,3.0673828125,3.0031890869140625
288.0,0.48207128047943115,0.36262086033821106,0.49347028136253357,0.36985787749290466,0.48207128047943115,0.36262086033821106,3.0741729736328125,3.00067138671875
292.0,0.4798354208469391,0.3587542772293091,0.4944759011268616,0.3754003345966339,0.4798354208469391,0.3587542772293091,3.1024017333984375,2.9993743896484375
296.0,0.4835122227668762,0.3617476224899292,0.49625545740127563,0.3633073568344116,0.4835122227668762,0.3617476224899292,3.0708160400390625,2.9967803955078125
300.0,0.48212191462516785,0.3667421042919159,0.4949929416179657,0.37035071849823,0.48212191462516785,0.3667421042919159,3.0891265869140625,2.9901275634765625
304.0,0.4820970892906189,0.3669362962245941,0.49674201011657715,0.3667057752609253,0.4820970892906189,0.3669362962245941,3.0934906005859375,2.990936279296875
308.0,0.4833352565765381,0.36099615693092346,0.49393734335899353,0.3693496882915497,0.4833352565765381,0.36099615693092346,3.069061279296875,2.9855499267578125
312.0,0.48304036259651184,0.3646308481693268,0.4941604435443878,0.3692620098590851,0.48304036259651184,0.3646308481693268,3.0963287353515625,2.983673095703125
316.0,0.4856816828250885,0.3593391478061676,0.4937900900840759,0.36651611328125,0.4856816828250885,0.3593391478061676,3.084228515625,2.9865264892578125
320.0,0.48695117235183716,0.3599487245082855,0.49190884828567505,0.3712116479873657,0.48695117235183716,0.3599487245082855,3.08123779296875,2.977935791015625
324.0,0.48715224862098694,0.3589012324810028,0.49482300877571106,0.3574577569961548,0.48715224862098694,0.3589012324810028,3.0675811767578125,2.9956207275390625
328.0,0.48474550247192383,0.35532793402671814,0.49546289443969727,0.3642156720161438,0.48474550247192383,0.35532793402671814,3.06036376953125,2.9820098876953125
332.0,0.48561543226242065,0.35400065779685974,0.49521949887275696,0.36810407042503357,0.48561543226242065,0.35400065779685974,3.0757904052734375,2.97711181640625
336.0,0.4892037808895111,0.35788628458976746,0.4932549297809601,0.3681705594062805,0.4892037808895111,0.35788628458976746,3.082733154296875,2.9827728271484375
340.0,0.4874853789806366,0.35722801089286804,0.49502891302108765,0.36215636134147644,0.4874853789806366,0.35722801089286804,3.074066162109375,2.9894256591796875
344.0,0.48976045846939087,0.35871386528015137,0.49343132972717285,0.35813775658607483,0.48976045846939087,0.35871386528015137,3.0579376220703125,2.9802093505859375
348.0,0.4907532036304474,0.36018478870391846,0.49542656540870667,0.3585391640663147,0.4907532036304474,0.36018478870391846,3.063507080078125,2.973236083984375
352.0,0.487346351146698,0.36195671558380127,0.49417534470558167,0.356881320476532,0.487346351146698,0.36195671558380127,3.067626953125,2.98028564453125
356.0,0.4879339039325714,0.35566574335098267,0.4928610622882843,0.35693126916885376,0.4879339039325714,0.35566574335098267,3.0540924072265625,2.9780731201171875
360.0,0.4856155812740326,0.3529108464717865,0.4938792288303375,0.3595368266105652,0.4856155812740326,0.3529108464717865,3.061279296875,2.964111328125
364.0,0.4884839653968811,0.35357269644737244,0.4967932105064392,0.35772034525871277,0.4884839653968811,0.35357269644737244,3.04742431640625,2.9557647705078125
368.0,0.487496942281723,0.3546294867992401,0.4940829575061798,0.35528045892715454,0.487496942281723,0.3546294867992401,3.0416107177734375,2.9673614501953125
372.0,0.48529163002967834,0.3572428226470947,0.49390122294425964,0.3556070327758789,0.48529163002967834,0.3572428226470947,3.0531768798828125,2.9613494873046875
376.0,0.4863645136356354,0.35215410590171814,0.4929182231426239,0.35862815380096436,0.4863645136356354,0.35215410590171814,3.0498199462890625,2.9597625732421875
380.0,0.4859183132648468,0.3571593463420868,0.4928916096687317,0.35662317276000977,0.4859183132648468,0.3571593463420868,3.0331878662109375,2.9567718505859375
384.0,0.48687875270843506,0.35619351267814636,0.4910482168197632,0.36163219809532166,0.48687875270843506,0.35619351267814636,3.0370330810546875,2.951934814453125
388.0,0.4842888414859772,0.3524762988090515,0.49290308356285095,0.3514476418495178,0.4842888414859772,0.3524762988090515,3.031280517578125,2.9383087158203125
392.0,0.48181045055389404,0.35241442918777466,0.49383544921875,0.35822972655296326,0.48181045055389404,0.35241442918777466,3.03106689453125,2.9440155029296875
396.0,0.4828683137893677,0.35107994079589844,0.49487313628196716,0.3577112555503845,0.4828683137893677,0.35107994079589844,3.02734375,2.932891845703125
400.0,0.48311343789100647,0.3534165322780609,0.4956303536891937,0.35601773858070374,0.48311343789100647,0.3534165322780609,3.021575927734375,2.940032958984375
404.0,0.4804593622684479,0.35429641604423523,0.4905989170074463,0.3563741147518158,0.4804593622684479,0.35429641604423523,3.0147247314453125,2.933197021484375
408.0,0.4849247932434082,0.3460010290145874,0.4916313588619232,0.36405521631240845,0.4849247932434082,0.3460010290145874,3.0231170654296875,2.9170989990234375
412.0,0.48121777176856995,0.3559260666370392,0.4942520558834076,0.3666524887084961,0.48121777176856995,0.3559260666370392,3.0129852294921875,2.93115234375
416.0,0.4811968505382538,0.35649749636650085,0.49345874786376953,0.3655886948108673,0.4811968505382538,0.35649749636650085,3.012298583984375,2.91015625
420.0,0.48552167415618896,0.3544962704181671,0.49088770151138306,0.37219998240470886,0.48552167415618896,0.3544962704181671,3.005584716796875,2.9072418212890625
424.0,0.4939168393611908,0.35729891061782837,0.4986334443092346,0.3569382131099701,0.4939168393611908,0.35729891061782837,2.989715576171875,2.9215240478515625
428.0,0.510220468044281,0.34080591797828674,0.5165088772773743,0.3467566668987274,0.510220468044281,0.34080591797828674,2.9998321533203125,2.9099578857421875
432.0,0.5199317932128906,0.3491901457309723,0.5265723466873169,0.3394392430782318,0.5199317932128906,0.3491901457309723,3.01605224609375,2.93536376953125
436.0,0.523423969745636,0.33823162317276,0.5254631638526917,0.34986382722854614,0.523423969745636,0.33823162317276,3.015228271484375,2.9044342041015625
440.0,0.5228923559188843,0.34323227405548096,0.5277438163757324,0.3334084451198578,0.5228923559188843,0.34323227405548096,3.0099945068359375,2.9157867431640625
444.0,0.5231510400772095,0.33403903245925903,0.5306766033172607,0.3310677707195282,0.5231510400772095,0.33403903245925903,3.0064239501953125,2.9063262939453125
448.0,0.5250148177146912,0.33224350214004517,0.5331892967224121,0.338226318359375,0.5250148177146912,0.33224350214004517,2.992340087890625,2.884246826171875
452.0,0.5222349762916565,0.3352588415145874,0.5272137522697449,0.33469897508621216,0.5222349762916565,0.3352588415145874,2.987640380859375,2.88153076171875
456.0,0.5177392959594727,0.33542272448539734,0.5307982563972473,0.3398055136203766,0.5177392959594727,0.33542272448539734,3.0010528564453125,2.8864898681640625
460.0,0.521001398563385,0.3353605270385742,0.5257949233055115,0.34142884612083435,0.521001398563385,0.3353605270385742,2.9893798828125,2.8867034912109375
464.0,0.5184735059738159,0.33473676443099976,0.5253472328186035,0.3462643027305603,0.5184735059738159,0.33473676443099976,2.980255126953125,2.8782806396484375
468.0,0.520962119102478,0.33059927821159363,0.5273604393005371,0.3472934663295746,0.520962119102478,0.33059927821159363,3.0103302001953125,2.86749267578125
472.0,0.5203478336334229,0.32289382815361023,0.5268161296844482,0.34033289551734924,0.5203478336334229,0.32289382815361023,2.9688873291015625,2.8647613525390625
476.0,0.5193001627922058,0.33941560983657837,0.5249265432357788,0.3421767055988312,0.5193001627922058,0.33941560983657837,2.974212646484375,2.873291015625
480.0,0.5210119485855103,0.32712602615356445,0.5259769558906555,0.34426578879356384,0.5210119485855103,0.32712602615356445,2.9938507080078125,2.8714752197265625
484.0,0.5236154198646545,0.33216649293899536,0.5275060534477234,0.3412204086780548,0.5236154198646545,0.33216649293899536,2.9850921630859375,2.874267578125
488.0,0.522771418094635,0.33719396591186523,0.5291486978530884,0.3535696566104889,0.522771418094635,0.33719396591186523,2.9780426025390625,2.85772705078125
492.0,0.5216248631477356,0.330319881439209,0.526960551738739,0.3366302251815796,0.5216248631477356,0.330319881439209,2.9586944580078125,2.86492919921875
496.0,0.5211600065231323,0.33770617842674255,0.5269181728363037,0.3433118164539337,0.5211600065231323,0.33770617842674255,2.962371826171875,2.8661651611328125
500.0,0.5215756893157959,0.331447035074234,0.5303776264190674,0.33737480640411377,0.5215756893157959,0.331447035074234,2.9611663818359375,2.85235595703125
504.0,0.5234692692756653,0.33737027645111084,0.5314558148384094,0.3414824604988098,0.5234692692756653,0.33737027645111084,2.956756591796875,2.8600616455078125
508.0,0.521065354347229,0.33848968148231506,0.5281901955604553,0.3420540392398834,0.521065354347229,0.33848968148231506,2.9644775390625,2.86492919921875
512.0,0.5232177972793579,0.3325495719909668,0.5291368365287781,0.33752673864364624,0.5232177972793579,0.3325495719909668,2.96319580078125,2.8473663330078125
516.0,0.5203491449356079,0.33845964074134827,0.5287905931472778,0.33424586057662964,0.5203491449356079,0.33845964074134827,2.9593353271484375,2.863861083984375
520.0,0.5223771929740906,0.33950376510620117,0.529689371585846,0.3369026780128479,0.5223771929740906,0.33950376510620117,2.9618988037109375,2.8558197021484375
524.0,0.5216220021247864,0.34010374546051025,0.5271673202514648,0.3344551920890808,0.5216220021247864,0.34010374546051025,2.977325439453125,2.8539581298828125
528.0,0.5208266377449036,0.3433016538619995,0.5272442698478699,0.34174486994743347,0.5208266377449036,0.3433016538619995,2.967559814453125,2.834259033203125
532.0,0.523037850856781,0.34079134464263916,0.53076171875,0.33893832564353943,0.523037850856781,0.34079134464263916,2.94720458984375,2.8522186279296875
536.0,0.5233864784240723,0.3439636528491974,0.5317596197128296,0.33726203441619873,0.5233864784240723,0.3439636528491974,2.9410247802734375,2.8433380126953125
540.0,0.524761438369751,0.3424917459487915,0.5308518409729004,0.33882763981819153,0.524761438369751,0.3424917459487915,2.9481048583984375,2.85302734375
544.0,0.5255744457244873,0.3428596258163452,0.527036190032959,0.33956968784332275,0.5255744457244873,0.3428596258163452,2.952423095703125,2.84375
548.0,0.5242465138435364,0.33241453766822815,0.5274209380149841,0.33966055512428284,0.5242465138435364,0.33241453766822815,2.9467620849609375,2.847503662109375
552.0,0.5251141786575317,0.3309552073478699,0.5286089777946472,0.3440730571746826,0.5251141786575317,0.3309552073478699,2.955047607421875,2.827362060546875
556.0,0.522739052772522,0.3289867043495178,0.5311183333396912,0.33943891525268555,0.522739052772522,0.3289867043495178,2.9638671875,2.818603515625
560.0,0.5249820351600647,0.33012115955352783,0.5309987664222717,0.3358374536037445,0.5249820351600647,0.33012115955352783,2.94927978515625,2.8225860595703125
564.0,0.5238784551620483,0.3293018341064453,0.5303073525428772,0.34159055352211,0.5238784551620483,0.3293018341064453,2.965911865234375,2.8384857177734375
568.0,0.5243805646896362,0.33002689480781555,0.529380738735199,0.33377838134765625,0.5243805646896362,0.33002689480781555,2.9322509765625,2.8285980224609375
572.0,0.5260065197944641,0.3317815661430359,0.5298861265182495,0.3345155119895935,0.5260065197944641,0.3317815661430359,2.948272705078125,2.826171875
576.0,0.5291391015052795,0.329621821641922,0.5293362736701965,0.33677372336387634,0.5291391015052795,0.329621821641922,2.9427490234375,2.830841064453125
580.0,0.5261020064353943,0.3279010057449341,0.5300273299217224,0.33638641238212585,0.5261020064353943,0.3279010057449341,2.9320831298828125,2.82049560546875
584.0,0.5268182754516602,0.33168962597846985,0.5328032374382019,0.33290934562683105,0.5268182754516602,0.33168962597846985,2.91876220703125,2.8304290771484375
588.0,0.5266419649124146,0.33310431241989136,0.5292125940322876,0.3403477370738983,0.5266419649124146,0.33310431241989136,2.928985595703125,2.8367919921875
592.0,0.5277894735336304,0.33717575669288635,0.530798614025116,0.33801963925361633,0.5277894735336304,0.33717575669288635,2.9315643310546875,2.8225555419921875
596.0,0.5282298922538757,0.3359660804271698,0.528738796710968,0.3344303369522095,0.5282298922538757,0.3359660804271698,2.932891845703125,2.8165283203125
600.0,0.5302115678787231,0.3347177803516388,0.5275272727012634,0.344135582447052,0.5302115678787231,0.3347177803516388,2.941314697265625,2.81610107421875
604.0,0.526219367980957,0.3329295814037323,0.528398334980011,0.3452334403991699,0.526219367980957,0.3329295814037323,2.940887451171875,2.823486328125
608.0,0.5282410979270935,0.33491289615631104,0.5312157869338989,0.33776870369911194,0.5282410979270935,0.33491289615631104,2.931732177734375,2.82379150390625
612.0,0.5270605087280273,0.3337050974369049,0.5279863476753235,0.3425809144973755,0.5270605087280273,0.3337050974369049,2.9317474365234375,2.8274993896484375
616.0,0.527882993221283,0.33111637830734253,0.5280871987342834,0.3410809338092804,0.527882993221283,0.33111637830734253,2.9318389892578125,2.8127288818359375
620.0,0.5270087122917175,0.3278156518936157,0.525606095790863,0.34680286049842834,0.5270087122917175,0.3278156518936157,2.944854736328125,2.815643310546875
624.0,0.5260988473892212,0.3259676396846771,0.5273202061653137,0.3494688868522644,0.5260988473892212,0.3259676396846771,2.9199981689453125,2.8300933837890625
628.0,0.5302938222885132,0.3257313370704651,0.5267122983932495,0.3383379578590393,0.5302938222885132,0.3257313370704651,2.928985595703125,2.8096160888671875
632.0,0.527685821056366,0.3267343044281006,0.5266361236572266,0.3380263149738312,0.527685821056366,0.3267343044281006,2.922027587890625,2.7890625
636.0,0.5305466055870056,0.33196160197257996,0.5284532904624939,0.3402712941169739,0.5305466055870056,0.33196160197257996,2.9115753173828125,2.805389404296875
640.0,0.5281122922897339,0.33157846331596375,0.5266516208648682,0.3416261076927185,0.5281122922897339,0.33157846331596375,2.9320526123046875,2.8104705810546875
644.0,0.5254834294319153,0.33094552159309387,0.5258933901786804,0.34422680735588074,0.5254834294319153,0.33094552159309387,2.9127044677734375,2.7982635498046875
648.0,0.5252944231033325,0.3346916437149048,0.526587963104248,0.3450097143650055,0.5252944231033325,0.3346916437149048,2.9381866455078125,2.7972412109375
652.0,0.5269505381584167,0.33200734853744507,0.5246874690055847,0.3439742624759674,0.5269505381584167,0.33200734853744507,2.9368896484375,2.8011016845703125
656.0,0.5268664956092834,0.3403222858905792,0.5251802802085876,0.34361615777015686,0.5268664956092834,0.3403222858905792,2.9109649658203125,2.800872802734375
660.0,0.5268359184265137,0.3378382921218872,0.5280469059944153,0.3411453664302826,0.5268359184265137,0.3378382921218872,2.9326171875,2.8151702880859375
664.0,0.5274784564971924,0.3445631265640259,0.5260162949562073,0.3448264002799988,0.5274784564971924,0.3445631265640259,2.9168701171875,2.816192626953125
668.0,0.5246243476867676,0.33732277154922485,0.5249422788619995,0.3402640223503113,0.5246243476867676,0.33732277154922485,2.915374755859375,2.804046630859375
672.0,0.5234280228614807,0.335470974445343,0.5265151858329773,0.3462434709072113,0.5234280228614807,0.335470974445343,2.9084625244140625,2.8115997314453125
676.0,0.5244877934455872,0.3356548249721527,0.5278699398040771,0.34701284766197205,0.5244877934455872,0.3356548249721527,2.921844482421875,2.8067474365234375
680.0,0.5300374627113342,0.3530673086643219,0.538962721824646,0.34548577666282654,0.5300374627113342,0.3530673086643219,2.90911865234375,2.815338134765625
684.0,0.5411467552185059,0.3681606352329254,0.548765242099762,0.36804577708244324,0.5411467552185059,0.3681606352329254,2.9095916748046875,2.80572509765625
688.0,0.5499913096427917,0.3798375129699707,0.5602467656135559,0.3878171741962433,0.5499913096427917,0.3798375129699707,2.9050140380859375,2.79998779296875
692.0,0.5506616234779358,0.38911712169647217,0.5648965835571289,0.3925575613975525,0.5506616234779358,0.38911712169647217,2.880950927734375,2.792938232421875
696.0,0.5506976246833801,0.39309829473495483,0.5637305378913879,0.4016588628292084,0.5506976246833801,0.39309829473495483,2.91583251953125,2.789215087890625
700.0,0.5493311882019043,0.390073299407959,0.5609872341156006,0.39788568019866943,0.5493311882019043,0.390073299407959,2.909393310546875,2.7833404541015625
704.0,0.5534077882766724,0.39253726601600647,0.5612125992774963,0.3918706476688385,0.5534077882766724,0.39253726601600647,2.8907470703125,2.7820892333984375
708.0,0.553780734539032,0.3881343901157379,0.5597496628761292,0.3965231478214264,0.553780734539032,0.3881343901157379,2.9011383056640625,2.7733001708984375
712.0,0.5551007390022278,0.39072033762931824,0.5578834414482117,0.3961564600467682,0.5551007390022278,0.39072033762931824,2.9039764404296875,2.7705535888671875
716.0,0.554847002029419,0.38674768805503845,0.5558096170425415,0.3987652361392975,0.554847002029419,0.38674768805503845,2.9110260009765625,2.7634124755859375
720.0,0.552763819694519,0.3895190954208374,0.5543700456619263,0.39776185154914856,0.552763819694519,0.3895190954208374,2.8960418701171875,2.7740936279296875
724.0,0.5538180470466614,0.3921144902706146,0.5606015920639038,0.39549392461776733,0.5538180470466614,0.3921144902706146,2.888641357421875,2.77197265625
728.0,0.5551674962043762,0.3886149227619171,0.5582314729690552,0.39443138241767883,0.5551674962043762,0.3886149227619171,2.9074249267578125,2.767974853515625
732.0,0.5548007488250732,0.38937413692474365,0.5589521527290344,0.4013288617134094,0.5548007488250732,0.38937413692474365,2.9123077392578125,2.7636566162109375
736.0,0.5524627566337585,0.3919979929924011,0.5567178130149841,0.39675506949424744,0.5524627566337585,0.3919979929924011,2.8950653076171875,2.7722320556640625
740.0,0.5540704727172852,0.39647579193115234,0.5551730990409851,0.38938668370246887,0.5540704727172852,0.39647579193115234,2.879119873046875,2.7868194580078125
744.0,0.5521824359893799,0.395267516374588,0.5590840578079224,0.4016422629356384,0.5521824359893799,0.395267516374588,2.89495849609375,2.7935028076171875
