timestamp;x;y;video_frame_count;
1755694068.753;0.5375476837158203;0.3138229370117187;4;
1755694068.787;0.5381672541300456;0.3132528799551505;4;
1755694068.82;0.5376852035522461;0.3148105197482639;4;
1755694068.853;0.5391716639200846;0.3176063255027488;5;
1755694068.887;0.5403844833374023;0.31800457989728004;5;
1755694068.92;0.5416901906331381;0.31821916368272574;5;
1755694068.953;0.5424462636311849;0.3184243661385996;5;
1755694068.987;0.5422680536905925;0.31944489655671293;5;
1755694069.02;0.5420090357462565;0.31987039071542245;5;
1755694069.053;0.542426872253418;0.31975668447989003;5;
1755694069.087;0.5420031229654948;0.31769024884259256;6;
1755694069.12;0.5423478444417318;0.3160762080439815;6;
1755694069.153;0.5425845464070638;0.3143157958984375;6;
1755694069.187;0.5392654418945313;0.32011560510706016;6;
1755694069.22;0.0;1.0;7;
1755694069.253;0.0;1.0;7;
1755694069.287;0.0;1.0;7;
1755694069.32;0.4634225527445475;0.44216483787254046;7;
1755694069.353;0.4625067392985026;0.4412378946940104;7;
1755694069.387;0.46159769694010416;0.44117652045355904;8;
1755694069.42;0.46167132059733074;0.4413729067201968;8;
1755694069.453;0.46084607442220055;0.44088502106843175;8;
1755694069.487;0.4596467653910319;0.43900123878761577;9;
1755694069.52;0.4617825190226237;0.4394789519133391;9;
1755694069.553;0.4634601593017578;0.4401146217628762;9;
1755694069.587;0.45798664093017577;0.43936258951822915;9;
1755694069.62;0.4462901751200358;0.43683607313368056;10;
1755694069.653;0.43907140096028646;0.4337548715096933;10;
1755694069.687;0.4347593943277995;0.4326354415328414;10;
1755694069.72;0.43215303421020507;0.43204515245225694;10;
1755694069.753;0.4304502487182617;0.4304925989221644;10;
1755694069.787;0.4296149571736654;0.42955746120876737;11;
1755694069.82;0.42788270314534504;0.42921577736183447;11;
1755694069.853;0.4268825531005859;0.4294273093894676;11;
1755694069.887;0.42709039052327474;0.4293137726960359;12;
1755694069.92;0.42740612030029296;0.42803395589192705;12;
1755694069.953;0.42774855295817055;0.42755952058015045;12;
1755694069.987;0.42791646321614585;0.4262065746166088;12;
1755694070.02;0.4285851796468099;0.42530246310763886;13;
1755694070.053;0.42878316243489584;0.42511721010561343;13;
1755694070.087;0.4283965428670247;0.42371148003472225;13;
1755694070.12;0.42908391952514646;0.4235434072989005;13;
1755694070.153;0.42962938944498696;0.42399212872540504;13;
1755694070.187;0.42431653340657555;0.4248405173972801;14;
1755694070.22;0.4207049051920573;0.42252886736834494;14;
1755694070.253;0.41790469487508136;0.4211309362340856;14;
1755694070.287;0.4178593317667643;0.4209816261574074;15;
1755694070.32;0.4209333101908366;0.42098202175564237;15;
1755694070.353;0.4254367192586263;0.42041874638310184;15;
1755694070.387;0.42864065170288085;0.40879087094907407;16;
1755694070.42;0.0;1.0;16;
1755694070.453;0.0;1.0;16;
1755694070.487;0.3031628926595052;0.20604897958260993;17;
1755694070.52;0.3423432985941569;0.21113767270688655;17;
1755694070.553;0.3468698183695475;0.21405600088614007;17;
1755694070.587;0.3446730931599935;0.21487449363425926;17;
1755694070.62;0.34832757314046225;0.2150218257197627;17;
1755694070.653;0.38233378728230794;0.22584714536313655;17;
1755694070.687;0.38065945307413734;0.2247215553566262;17;
1755694070.72;0.38703848520914713;0.2240299931278935;17;
1755694070.753;0.39253047307332356;0.2238203260633681;17;
1755694070.787;0.3993305524190267;0.2228598135489005;18;
1755694070.82;0.4081422487894694;0.22177208794487846;18;
1755694070.853;0.41237545013427734;0.22482367621527777;18;
1755694070.887;0.4162231763203939;0.2253073233145254;18;
1755694070.92;0.4186782201131185;0.22398483841507522;18;
1755694070.953;0.420434824625651;0.22303082501446758;18;
1755694070.987;0.4202644983927409;0.22346157497829866;18;
1755694071.02;0.0;1.0;18;
1755694071.053;0.0;1.0;18;
1755694071.087;0.4243873278299967;0.22905103895399304;18;
1755694071.12;0.4238042195638021;0.2319590815791377;19;
1755694071.153;0.41806036631266275;0.22930919505931713;19;
1755694071.187;0.41274817784627277;0.22157236735026042;19;
1755694071.22;0.40872008005777993;0.20543026394314234;19;
1755694071.253;0.40786689122517905;0.2084210431134259;19;
1755694071.287;0.40298531850179037;0.21237589518229172;19;
1755694071.32;0.3955605824788411;0.21533655237268523;19;
1755694071.353;0.3880718866984049;0.21704344572844325;19;
1755694071.387;0.3817135810852051;0.21646095558449074;19;
1755694071.42;0.0;1.0;20;
1755694071.453;0.5647731145222982;0.3741124471028646;20;
1755694071.487;0.56089661916097;0.3775470874927662;20;
1755694071.52;0.5557363510131836;0.37536095513237844;20;
1755694071.553;0.5503164291381836;0.37203533031322333;20;
1755694071.587;0.5385950724283854;0.37123966923466434;20;
1755694071.62;0.5245834668477376;0.3715540568033854;20;
1755694071.653;0.517366600036621;0.37120050500940394;20;
1755694071.687;0.49947770436604816;0.3760371455439815;21;
1755694071.72;0.48727728525797526;0.380094231499566;21;
1755694071.753;0.45327847798665366;0.38763212981047457;21;
1755694071.787;0.453863271077474;0.3827613547996238;21;
1755694071.82;0.4488171895345052;0.38225159821686916;21;
1755694071.853;0.44201011657714845;0.38208409062138315;21;
1755694071.887;0.43709564208984375;0.3789043850368924;21;
1755694071.92;0.43378419876098634;0.3812406751844618;21;
1755694071.953;0.4303879737854004;0.3850030404550058;22;
1755694071.987;0.0;1.0;22;
1755694072.02;0.0;1.0;22;
1755694072.053;0.0;1.0;22;
1755694072.087;0.2571410814921061;0.2277265760633681;22;
1755694072.12;0.26889772415161134;0.2293097036856192;22;
1755694072.153;0.28424949645996095;0.23743105287905097;22;
1755694072.187;0.32833992640177406;0.2475878680193866;23;
1755694072.22;0.32794857025146484;0.24795639603226272;23;
1755694072.253;0.33243001302083336;0.24747941758897574;23;
1755694072.287;0.36808319091796876;0.2535132514105902;23;
1755694072.32;0.3705183982849121;0.2533355147750289;23;
1755694072.353;0.37318652470906577;0.2510780617042824;23;
1755694072.387;0.37173611323038735;0.2528675785771123;23;
1755694072.42;0.3742430369059245;0.2531004729094328;23;
1755694072.453;0.3766556104024251;0.25288984510633683;23;
1755694072.487;0.3814468701680501;0.2510686238606771;24;
1755694072.52;0.385942268371582;0.25266644513165504;24;
1755694072.553;0.38706286748250324;0.25282575819227426;24;
1755694072.587;0.38813721338907875;0.25127659550419557;24;
1755694072.62;0.3896007537841797;0.2513265539098669;24;
1755694072.653;0.38939800262451174;0.2529449462890625;24;
1755694072.687;0.3902831713358561;0.2552001387984665;24;
1755694072.72;0.3927392323811849;0.2559315999348958;25;
1755694072.753;0.3915516535441081;0.2559737028899016;25;
1755694072.787;0.38972543080647787;0.25865998444733795;25;
1755694072.82;0.38774083455403646;0.2613849781177662;25;
1755694072.853;0.38476085662841797;0.2628186261212384;25;
1755694072.887;0.38267024358113605;0.263966539171007;25;
1755694072.92;0.38043880462646484;0.265718756781684;25;
1755694072.953;0.37948745091756186;0.2656078762478299;25;
1755694072.987;0.37695337931315104;0.2656929863823785;25;
1755694073.02;0.37742525736490884;0.26565167462384254;26;
1755694073.053;0.3757787068684896;0.26550140380859377;26;
1755694073.087;0.3764939308166504;0.2670576307508681;26;
1755694073.12;0.3760885238647461;0.26652442084418404;26;
1755694073.153;0.3736933390299479;0.2670901263201678;26;
1755694073.187;0.37237459818522134;0.27060241699218746;26;
1755694073.22;0.0;1.0;26;
1755694073.253;0.0;1.0;26;
1755694073.287;0.0;1.0;27;
1755694073.32;0.7710622787475586;0.5784758108633536;27;
1755694073.353;0.0;1.0;27;
1755694073.387;0.7334000905354817;0.5614685623734086;28;
1755694073.42;0.6549620310465495;0.5209414446795428;28;
1755694073.453;0.6219637552897136;0.5142525001808449;28;
1755694073.487;0.6211318333943685;0.49704838505497684;28;
1755694073.52;0.6735309600830078;0.45173430266203707;28;
1755694073.553;0.6723902384440105;0.4563377097800926;28;
1755694073.587;0.6302501042683919;0.439174567328559;28;
1755694073.62;0.6283574422200521;0.43665155481409146;28;
1755694073.653;0.0;1.0;28;
1755694073.687;0.6228856404622396;0.43117240623191555;29;
1755694073.72;0.5773010889689127;0.4075015032732928;29;
1755694073.753;0.5847206751505534;0.4110772592050058;29;
1755694073.787;0.5878434499104818;0.4106224907769097;29;
1755694073.82;0.5886168162027995;0.41054207130714704;29;
1755694073.853;0.586780865987142;0.4087422123661748;29;
1755694073.887;0.5763721466064453;0.4067577785915799;30;
1755694073.92;0.5772488276163737;0.40369697853370945;30;
1755694073.953;0.5764762242635091;0.4010491265190972;30;
1755694073.987;0.5748584111531575;0.39757803457754626;30;
1755694074.02;0.5721201578776042;0.39755746346932874;30;
1755694074.053;0.5710685094197591;0.3982163605866609;30;
1755694074.087;0.5681289037068685;0.3992795591001157;30;
1755694074.12;0.5676008224487304;0.3997884114583333;31;
1755694074.153;0.5691202799479167;0.4014968306929977;31;
1755694074.187;0.5693456013997396;0.4021965309425637;31;
1755694074.22;0.5689013163248698;0.40290352150245945;31;
1755694074.253;0.5699244181315104;0.4070353190104167;31;
1755694074.287;0.5711157480875652;0.40933849193431715;31;
1755694074.32;0.5724587758382161;0.41182030571831596;31;
1755694074.353;0.574377695719401;0.41376749674479163;31;
1755694074.387;0.5763795216878255;0.4159775345413773;32;
1755694074.42;0.5797981897989909;0.41739795826099535;32;
1755694074.453;0.5766913731892903;0.41799938060619213;32;
1755694074.487;0.5728747685750325;0.41840532090928817;32;
1755694074.52;0.5771517435709635;0.42432878282335074;33;
1755694074.553;0.5786849975585937;0.4271703084309896;33;
1755694074.587;0.5863857905069987;0.43374639440465856;33;
1755694074.62;0.5894700368245442;0.4371352019133391;33;
1755694074.653;0.4849225044250488;0.3475606282552083;34;
1755694074.687;0.3843977610270182;0.24794741030092593;34;
1755694074.72;0.38729114532470704;0.24947170681423614;34;
1755694074.753;0.0;1.0;34;
1755694074.787;0.39505825042724607;0.25966582121672455;34;
1755694074.82;0.4049983978271484;0.2644313670970776;34;
1755694074.853;0.41202093760172526;0.2704525982892072;34;
1755694074.887;0.41433305740356446;0.2743798149956598;34;
1755694074.92;0.41711832682291666;0.28128187391493054;35;
1755694074.953;0.4197354316711426;0.2879322193287037;35;
1755694074.987;0.42512315114339194;0.2951852303964121;35;
1755694075.02;0.48282756805419924;0.23711157904730906;35;
1755694075.053;0.5333508809407552;0.1885737666377315;36;
1755694075.087;0.5299392382303874;0.19529701515480324;36;
1755694075.12;0.5283993403116862;0.20338355170355904;36;
1755694075.153;0.5289223670959473;0.21215334291811339;36;
1755694075.187;0.5299586613972982;0.22011662235966434;36;
1755694075.22;0.5252801895141601;0.22969207763671873;36;
1755694075.253;0.5234020868937175;0.2295399983723958;36;
1755694075.287;0.516761589050293;0.22165566903573497;36;
1755694075.32;0.5137099583943685;0.218729994032118;37;
1755694075.353;0.5136229515075683;0.2233177467628762;37;
1755694075.387;0.5130599657694499;0.22868092854817712;37;
1755694075.42;0.5140533447265625;0.23646110252097796;37;
1755694075.453;0.5165260314941407;0.24042810510706014;37;
1755694075.487;0.5160029411315918;0.24580671522352426;37;
1755694075.52;0.5155415534973145;0.2482914677372685;37;
1755694075.553;0.5001805941263835;0.17358590585214118;38;
1755694075.587;0.49979314804077146;0.17404660825376161;38;
1755694075.62;0.4997214953104655;0.17634949860749416;38;
1755694075.653;0.49956092834472654;0.18045710810908566;38;
1755694075.687;0.5007295608520508;0.18410299795645257;39;
1755694075.72;0.49979476928710936;0.18579971878616897;39;
1755694075.754;0.5058236757914225;0.18546781186704286;39;
1755694075.787;0.5435590108235677;0.18024145055700236;39;
1755694075.82;0.5442522684733073;0.17932756212022571;39;
1755694075.854;0.5439464569091796;0.1788034509729456;39;
1755694075.887;0.5439212799072266;0.18058929443359373;39;
1755694075.92;0.5428792317708333;0.18206753200954862;39;
1755694075.954;0.5427790959676106;0.18242865668402775;39;
1755694075.987;0.5416147867838542;0.18213354040075236;39;
1755694076.02;0.5421319325764974;0.17946376094111693;40;
1755694076.054;0.5419570287068685;0.18079913104021994;40;
1755694076.087;0.5404837926228842;0.18136930112485528;40;
1755694076.12;0.5419412612915039;0.18192076506438082;40;
1755694076.154;0.4757120132446289;0.19193782099971068;40;
1755694076.187;0.0;1.0;40;
1755694076.22;0.356558100382487;0.19628222430193865;40;
1755694076.254;0.3572546005249023;0.197113037109375;41;
1755694076.287;0.3585026423136393;0.19419018780743635;41;
1755694076.32;0.35779813130696614;0.193007970739294;41;
1755694076.354;0.35706615447998047;0.19282413058810766;41;
1755694076.387;0.4092516581217448;0.1947685524269387;42;
1755694076.42;0.0;1.0;42;
1755694076.454;0.0;1.0;42;
1755694076.487;0.6207640329996745;0.21940980134186916;42;
1755694076.52;0.6147127151489258;0.22029204191984952;42;
1755694076.554;0.6116750081380208;0.2208928426106771;42;
1755694076.587;0.6077437082926432;0.2199692902741609;42;
1755694076.62;0.6081721623738606;0.22076455575448495;42;
1755694076.654;0.5993717193603516;0.2207160101996528;43;
1755694076.687;0.5903979619344075;0.22047729492187496;43;
1755694076.72;0.5841652552286783;0.22004292805989578;43;
1755694076.754;0.5798391977945964;0.21756128381799766;44;
1755694076.787;0.574281374613444;0.21847212049696185;44;
1755694076.82;0.5715986887613932;0.21743248833550344;44;
1755694076.854;0.5691677729288737;0.2165187694408276;44;
1755694076.887;0.56868896484375;0.21630825466579862;44;
1755694076.92;0.5676594416300456;0.21709995976200813;44;
1755694076.954;0.5686283111572266;0.21766086154513886;45;
1755694076.987;0.4758575439453125;0.21863482439959492;45;
1755694077.02;0.47270466486612955;0.21909682662398722;45;
1755694077.054;0.4702005704243978;0.2210073400426794;45;
1755694077.087;0.46897862752278646;0.22243426287615742;45;
1755694077.12;0.4695783297220866;0.2225890548140914;45;
1755694077.154;0.47097113927205403;0.2235087076822917;46;
1755694077.187;0.4703985850016276;0.22429560908564816;46;
1755694077.22;0.47682342529296873;0.22121870252821185;46;
1755694077.254;0.4770067532857259;0.22111059118200227;46;
1755694077.287;0.4806806246439616;0.21572661223234957;46;
1755694077.32;0.4816473325093587;0.20710969147858793;47;
1755694077.354;0.48126455942789714;0.20398587827329284;47;
1755694077.387;0.48175554275512694;0.1982480084454572;47;
1755694077.42;0.48182760874430336;0.19551945439091434;47;
1755694077.454;0.4822788874308268;0.19407224301938653;47;
1755694077.487;0.48394269943237306;0.19370546694155089;48;
1755694077.52;0.48799962997436525;0.19363392017505787;48;
1755694077.554;0.4892622311909994;0.19274094193070024;48;
1755694077.587;0.4881196657816569;0.1886606287073206;48;
1755694077.62;0.48677450815836587;0.18674468994140625;48;
1755694077.654;0.4861781120300293;0.1860652217158565;48;
1755694077.687;0.4859951019287109;0.1867030956127026;48;
1755694077.72;0.483787473042806;0.19320226598668977;49;
1755694077.754;0.48350194295247395;0.19830113163700813;49;
1755694077.787;0.4832868258158366;0.19892233389395253;49;
1755694077.82;0.48180468877156574;0.2053202311197917;49;
1755694077.854;0.4819485346476237;0.20699451587818285;50;
1755694077.887;0.5806658426920573;0.22764180501302078;50;
1755694077.92;0.0;1.0;50;
1755694077.954;0.5964964548746745;0.24422155309606486;50;
1755694077.987;0.6056425094604492;0.25311409279152197;51;
1755694078.02;0.6068009694417318;0.2633169668692129;51;
1755694078.054;0.6151318868001302;0.26760304768880205;51;
1755694078.087;0.6141397476196289;0.272305241337529;51;
1755694078.12;0.6104340235392253;0.2739512690791377;51;
1755694078.154;0.6069102605183919;0.28229901349103004;51;
1755694078.187;0.6036403020222981;0.28811069064670136;51;
1755694078.22;0.5994856516520183;0.2919306437174479;51;
1755694078.254;0.5970814387003581;0.29555918375651047;52;
1755694078.287;0.5933210372924804;0.2995067455150463;52;
1755694078.32;0.5896434148152669;0.29797351978443287;52;
1755694078.354;0.5871490478515625;0.29869226526331016;52;
1755694078.387;0.0;1.0;52;
1755694078.42;0.44340651830037436;0.24842704490379053;52;
1755694078.454;0.44172210693359376;0.24604187011718748;53;
1755694078.487;0.4411417325337728;0.2450788144712095;53;
1755694078.52;0.4403594970703125;0.24646007396556713;53;
1755694078.554;0.4381328900655111;0.24629200122974537;54;
1755694078.587;0.43737481435139974;0.24548661973741315;54;
1755694078.62;0.43627312978108723;0.2453213727032697;54;
1755694078.654;0.43749303817749025;0.24313326235170718;55;
1755694078.687;0.4358709971110026;0.24193273473668986;55;
1755694078.72;0.43408177693684896;0.2411326090494792;55;
1755694078.754;0.4318750699361165;0.24097719545717589;56;
1755694078.787;0.5002152442932128;0.2612142492223669;56;
1755694078.82;0.5734620412190755;0.291079768428096;56;
1755694078.854;0.5733731587727865;0.2919288352683739;56;
1755694078.887;0.5713716506958008;0.2928566261574074;56;
1755694078.92;0.5723077138264974;0.29540665237991903;57;
1755694078.954;0.5736635843912761;0.2960050794813368;57;
1755694078.987;0.5739518483479817;0.2975238941333912;57;
1755694079.02;0.574731190999349;0.29918732819733795;57;
1755694079.054;0.5313077608744303;0.2903389259620949;58;
1755694079.087;0.4576829592386881;0.267885504828559;58;
1755694079.12;0.45478700002034506;0.2692065768771701;58;
1755694079.154;0.4540766398111979;0.2738927770543982;59;
1755694079.187;0.4527338981628418;0.27728927047164353;59;
1755694079.22;0.4519497871398926;0.27893580683955443;59;
1755694079.254;0.4056989351908366;0.2754387749565972;59;
1755694079.287;0.4050821940104167;0.2762701529043692;60;
1755694079.32;0.40462512969970704;0.27557395652488426;61;
1755694079.354;0.4039382298787435;0.2758218270760996;62;
1755694079.387;0.4067044893900553;0.2750656127929687;62;
1755694079.42;0.40695762634277344;0.27484046088324654;62;
1755694079.454;0.40667689641316734;0.27598560474537037;63;
1755694079.487;0.40576232274373375;0.27631864194516786;63;
1755694079.52;0.40189940134684243;0.2719926057038484;64;
1755694079.554;0.0;1.0;64;
1755694079.587;0.0;1.0;65;
1755694079.62;0.0;1.0;66;
1755694079.654;0.0;1.0;66;
1755694079.687;0.0;1.0;66;
1755694079.72;0.0;1.0;67;
1755694079.754;0.5286605199178059;0.3058751424153646;67;
1755694079.787;0.5296266555786133;0.3061991938838252;67;
1755694079.82;0.5306210517883301;0.30484144422743054;68;
1755694079.854;0.5292448997497559;0.3033406575520833;69;
1755694079.887;0.5280748049418131;0.30412659821686916;69;
1755694079.92;0.520832888285319;0.3049427738896122;70;
1755694079.954;0.0;1.0;71;
1755694079.987;0.3784817695617676;0.2889665391710069;71;
1755694080.02;0.38001521428426105;0.2893560338903356;71;
1755694080.054;0.3807103157043457;0.2898300170898438;72;
1755694080.087;0.3772234598795573;0.2898677684642651;72;
1755694080.12;0.3762831687927246;0.28924679226345484;72;
1755694080.154;0.374737548828125;0.2878296463577835;74;
1755694080.187;0.37426233291625977;0.2881582754629629;75;
1755694080.22;0.3805356025695801;0.28795386420355906;75;
1755694080.254;0.3842252413431803;0.28744297734013313;77;
1755694080.287;0.3887715975443522;0.28636695014105906;77;
1755694080.32;0.39089940388997396;0.286566162109375;78;
1755694080.354;0.0;1.0;78;
1755694080.387;0.5393524805704752;0.3029437594943576;79;
1755694080.42;0.5412088394165039;0.3037696555808739;79;
1755694080.454;0.5432844161987305;0.30467156304253473;80;
1755694080.487;0.542413330078125;0.30800250018084496;81;
1755694080.52;0.5406570434570312;0.3075262564199942;81;
1755694080.554;0.5410467783610026;0.3088422987196181;81;
1755694080.587;0.5399799982706706;0.31049239547164353;82;
1755694080.62;0.5383171717325846;0.31258929217303244;82;
1755694080.654;0.4581501324971517;0.2888471815321181;83;
1755694080.687;0.36719741821289065;0.2912042688440394;84;
1755694080.72;0.3654528299967448;0.2905023645471644;84;
1755694080.754;0.36400044759114586;0.2907280815972222;84;
1755694080.787;0.3624375343322754;0.29065342655888315;84;
1755694080.82;0.3617913881937663;0.291305089879919;85;
1755694080.854;0.3614530881245931;0.29167638708043986;85;
1755694080.887;0.3623613039652506;0.29158641673900465;85;
1755694080.92;0.36414299011230467;0.2920616997612847;85;
1755694080.954;0.3658336957295736;0.2924292105215567;87;
1755694080.987;0.368141237894694;0.2923020539460359;87;
1755694081.02;0.36629063288370767;0.29285967791521994;87;
1755694081.054;0.0;1.0;88;
1755694081.087;0.0;1.0;88;
1755694081.12;0.06376075744628906;0.27672639069733795;89;
1755694081.154;0.06863602797190348;0.272676764594184;90;
1755694081.187;0.08673453330993652;0.2671105844003183;90;
1755694081.22;0.08270332018534342;0.26943020290798614;90;
1755694081.254;0.0;1.0;90;
1755694081.287;0.06123530864715576;0.30070060447410296;90;
1755694081.32;0.0;1.0;91;
1755694081.354;0.07271095911661783;0.31703835946542247;91;
1755694081.387;0.08498656749725342;0.32831307870370374;91;
1755694081.42;0.0;1.0;92;
1755694081.454;0.10719618002573648;0.34125411422164353;92;
1755694081.487;0.1384924570719401;0.39429569950810184;92;
1755694081.52;0.14659684499104816;0.39507926658347803;92;
1755694081.554;0.1471502463022868;0.39761075620298036;92;
1755694081.587;0.15790090560913086;0.397923900462963;92;
1755694081.62;0.16374200185139973;0.3947190461335359;92;
1755694081.654;0.17014288902282715;0.39600620976200807;92;
1755694081.687;0.18070653279622395;0.394849932635272;93;
1755694081.72;0.1891912778218587;0.39151040536385995;93;
1755694081.754;0.195360533396403;0.38963040952329286;93;
1755694081.787;0.20100008646647136;0.3889876189055266;93;
1755694081.82;0.20658117930094402;0.38929550736038776;93;
1755694081.854;0.20886462529500324;0.38858167860243054;93;
1755694081.887;0.21369770367940266;0.38712955050998266;94;
1755694081.92;0.21508959134419758;0.38612377025462963;94;
1755694081.954;0.22125115394592285;0.3854608041268808;94;
1755694081.987;0.31003684997558595;0.37472178141276047;94;
1755694082.02;0.0;1.0;94;
1755694082.054;0.6442037582397461;0.2303569087275752;94;
1755694082.087;0.6438548405965169;0.2313971625434028;94;
1755694082.12;0.640391222635905;0.23205792462384256;95;
1755694082.154;0.6385250091552734;0.23403941966869213;95;
1755694082.187;0.635905392964681;0.23475403962311925;96;
1755694082.22;0.6346350987752278;0.2355917471426504;96;
1755694082.254;0.6357446670532226;0.23445163302951388;96;
1755694082.287;0.6379841486612956;0.23177767153139472;97;
1755694082.32;0.6393789927164714;0.23002777099609373;97;
1755694082.354;0.6420483271280925;0.22710164388020837;97;
1755694082.387;0.6445088704427083;0.22580685085720487;98;
1755694082.42;0.6482632319132487;0.2224860297309028;98;
1755694082.454;0.6520718256632487;0.21912333170572917;98;
1755694082.487;0.6620815912882487;0.21460537380642364;98;
1755694082.52;0.6663139979044597;0.2119891131365741;98;
1755694082.554;0.0;1.0;99;
1755694082.587;0.0;1.0;99;
1755694082.62;0.0;1.0;99;
1755694082.654;0.0;1.0;99;
1755694082.687;0.0;1.0;99;
1755694082.72;0.0;1.0;99;
1755694082.754;0.0;1.0;99;
1755694082.787;0.34660733540852867;0.3581652605975115;99;
1755694082.82;0.0;1.0;100;
1755694082.854;0.3450511614481608;0.35424810338903356;100;
1755694082.887;0.34575252532958983;0.35137413872612844;101;
1755694082.92;0.3444313367207845;0.3497894852249711;101;
1755694082.954;0.0;1.0;101;
1755694082.987;0.35208476384480797;0.34812333848741317;101;
1755694083.02;0.3620653788248698;0.34720470287181715;101;
1755694083.054;0.3679138501485189;0.3464237354419849;101;
1755694083.087;0.3755840619405111;0.3434803715458623;101;
1755694083.12;0.3792323430379232;0.3402854636863426;101;
1755694083.154;0.38173751831054686;0.33853646737557874;102;
1755694083.187;0.3847606341044108;0.338922119140625;102;
1755694083.22;0.3855680147806803;0.3382522583007812;102;
1755694083.254;0.38567043940226237;0.3388462207935474;102;
1755694083.287;0.3875020980834961;0.33933337176287615;103;
1755694083.32;0.3877964655558268;0.3386576334635417;103;
1755694083.354;0.3849820137023926;0.3393103140371817;103;
1755694083.387;0.3856311480204264;0.3410079956054688;104;
1755694083.42;0.38519061406453453;0.34086976227936916;104;
1755694083.454;0.3854938507080078;0.3401671798140914;104;
1755694083.487;0.3850195248921712;0.34074407506872106;104;
1755694083.52;0.3849429448445638;0.34188978407118054;104;
1755694083.554;0.3834575017293294;0.34322374131944444;104;
1755694083.587;0.3817508061726888;0.34110293918185763;105;
1755694083.62;0.37952146530151365;0.3425988656503183;106;
1755694083.654;0.37952518463134766;0.3438093397352431;106;
1755694083.687;0.37989962895711266;0.3441437332718461;107;
1755694083.72;0.3786962827046712;0.34341583251953123;108;
1755694083.754;0.37589680353800453;0.3435928344726562;108;
1755694083.787;0.372258726755778;0.34394243028428817;108;
1755694083.82;0.369130802154541;0.34191617612485536;109;
1755694083.854;0.3688692092895508;0.34179444489655675;109;
1755694083.887;0.3691364288330078;0.34124608922887734;109;
1755694083.92;0.3711277961730957;0.34036232277199074;111;
1755694083.954;0.3711009661356608;0.3394870899341724;111;
1755694083.987;0.3708966573079427;0.33816110116464115;111;
1755694084.02;0.3693547248840332;0.33769237377025463;112;
1755694084.054;0.3681406656901042;0.33739674886067705;112;
1755694084.087;0.3680318514506022;0.3360917833116319;113;
1755694084.12;0.3688147226969401;0.33309314869068285;115;
1755694084.154;0.36945323944091796;0.3305739226164641;115;
1755694084.187;0.3739246686299642;0.32929257993344907;115;
1755694084.22;0.374892520904541;0.32795596652560766;117;
1755694084.254;0.37454007466634115;0.32718245894820597;117;
1755694084.287;0.3741023381551107;0.32761490433304397;117;
