timestamp;video_frame_count;event_type;norm_pos_x;norm_pos_y;duration;id;start_frame_index;end_frame_index
1755694207.089;3494;Fixation;0.4690887451171875;0.7540707811897183;65.99998474121094;73.0;3494;3494
1755694210.322;3535;Fixation;0.5389021343655057;0.7650703901126061;66.99991226196289;74.0;3535;3537
1755694211.755;3569;Fixation;0.5171853489345974;0.7659142199857736;66.99991226196289;75.0;3569;3571
1755694212.489;3585;Fixation;0.5370003594292535;0.7708296599211517;65.99998474121094;76.0;3585;3587
1755694219.289;3770;Fixation;0.5375023523966471;0.75737114423587;66.99991226196289;77.0;3770;3770
1755694219.856;3786;Fixation;0.5066860834757487;0.7423230771665221;65.99998474121094;78.0;3786;3788
1755694222.322;3860;Fixation;0.5271574868096246;0.7361154061776621;66.99991226196289;79.0;3860;3862
1755694226.156;3974;Fixation;0.5020144568549262;0.7554757765781733;65.99998474121094;80.0;3974;3975
1755694226.589;3986;Fixation;0.49787176450093584;0.7630946406611689;99.99990463256836;81.0;3986;3988
1755694227.522;4015;Fixation;0.4818385124206543;0.7584847532672648;66.99991226196289;82.0;4015;4017
1755694227.822;4023;Fixation;0.48166805108388255;0.7547620137532554;99.99990463256836;83.0;4023;4026
1755694229.056;4060;Fixation;0.49626066419813364;0.7698676780418114;65.99998474121094;84.0;4060;4063
1755694229.422;4071;Fixation;0.49887152777777777;0.7707825460551698;67.00015068054199;85.0;4071;4072
1755694229.956;4087;Fixation;0.4820787668228149;0.7758402930365668;99.99990463256836;86.0;4087;4090
1755694230.256;4096;Fixation;0.4819484710693359;0.7745471907250675;65.99998474121094;87.0;4096;4099
1755694230.389;4100;Fixation;0.48056987762451175;0.7761090313946759;133.00013542175293;88.0;4100;4104
1755694238.622;4346;Fixation;0.5386671829223633;0.7214853357385707;100.00014305114746;89.0;4346;4348
1755694239.489;4372;Fixation;0.5176352818806966;0.7264195006570698;66.99991226196289;90.0;4372;4373
1755694241.756;4440;Fixation;0.5505214691162109;0.6845115520336009;99.99990463256836;91.0;4440;4442
1755694243.956;4505;Fixation;0.49183131323920354;0.7857564855504919;66.99991226196289;92.0;4505;4507
1755694266.423;5166;Fixation;0.557266002231174;0.6518841778790508;66.99991226196289;93.0;5166;5168
1755694266.656;5172;Fixation;0.5549856980641683;0.654546073631004;100.00014305114746;94.0;5172;5173
1755694267.39;5194;Fixation;0.5598848554823133;0.6306740278079186;65.99998474121094;95.0;5194;5195
1755694270.623;5284;Fixation;0.5355694664849174;0.7262359807520737;67.00015068054199;96.0;5284;5287
1755694270.99;5294;Fixation;0.5341423882378472;0.7016951007607541;65.99998474121094;97.0;5294;5298
1755694271.29;5305;Fixation;0.5267569796244304;0.6954236178927952;133.00013542175293;98.0;5305;5309
1755694285.59;5728;Fixation;0.36188036600748696;0.7774531046549479;67.00015068054199;99.0;5728;5729
1755694288.79;5824;Fixation;0.3898913171556261;0.8123715812777295;67.00015068054199;100.0;5824;5826
1755694289.057;5832;Fixation;0.38326089382171624;0.8124426523844402;100.00014305114746;101.0;5832;5835
1755694296.557;6056;Fixation;0.4174742486741808;0.8014679896978686;65.99998474121094;102.0;6056;6058
1755694297.057;6071;Fixation;0.41096452077229817;0.7966991989700882;100.00014305114746;103.0;6071;6074
1755694297.99;6099;Fixation;0.4172834926181369;0.7725335957091531;66.99991226196289;104.0;6099;6102
1755694301.657;6209;Fixation;0.46011630694071454;0.8532322071216726;99.99990463256836;105.0;6209;6211
1755694309.857;6452;Fixation;0.40958960851033527;0.7196195060824171;66.99991226196289;106.0;6452;6454
1755694329.557;7033;Fixation;0.3147775332132975;0.734617821964217;67.00015068054199;107.0;7033;7035
1755694331.291;7084;Fixation;0.47040526072184247;0.7104929229359569;66.00022315979004;108.0;7084;7087
1755694331.524;7092;Fixation;0.7187904993693034;0.6888140077944155;67.00015068054199;109.0;7092;7094
1755694335.491;7210;Fixation;0.45142474174499514;0.6871277043848864;166.0001277923584;110.0;7210;7216
1755694335.724;7218;Fixation;0.44909109539455844;0.6899656507703994;66.99991226196289;111.0;7218;7219
